# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# every tested cell (marginal + 2-way, n_fit >= 500); Holm family size = every row of that asset
# promotion = holm_reject AND value >= G1_asset + $150 AND per-FIT-year sign stability; 2025 is an eval-only echo
# value_peak_exit_usd is the HORIZON-FREE comparator: the walled PEAK-exit certificate of the same candidates. A clock slice whose phase-close value is high only because its horizon is long shows no edge here (median_horizon_to_phase_close_sec is the diagnostic)
asset	rank_by_value	axes	levels	n_fit	n_positive_fit	conditional_value_usd	conditional_value_complement_usd	value_minus_g1_usd	welch_z	p_raw	p_holm	holm_reject	fit_year_sign_stable	value_2021	value_2022	value_2023	value_2024	n_2025_echo	value_2025_echo	promoted	is_2way	value_peak_exit_usd	value_peak_minus_g1_peak_usd	median_horizon_to_phase_close_sec
NKD	185	clock30+dow	UTC23:00|TUE	822	326	889.286810	645.106326	239.392954	5.780337	0.000000	0.000003	1	1	1056.380597	725.510753	692.115385	1109.914773	249	1357.884615	1	1	1094.023438	170.088835	25980.000000
NKD	186	clock30+rung	UTC13:30|R0.150	858	379	888.865435	645.028474	238.971579	5.075438	0.000000	0.000161	1	1	714.701087	838.922018	679.722222	1422.689873	232	1129.191176	1	1	809.916357	-114.018246	26435.500000
NKD	187	clock30	UTC00:00	33665	14616	888.766249	621.886429	238.872393	36.980803	0.000000	0.000000	1	1	826.960971	726.975682	826.843923	1216.030275	9101	1313.229927	1	0	1185.119387	261.184784	22425.000000
NKD	188	phase+clock30	TOKYO|UTC00:00	33665	14616	888.766249	621.886429	238.872393	36.980803	0.000000	0.000000	1	1	826.960971	726.975682	826.843923	1216.030275	9101	1313.229927	1	1	1185.119387	261.184784	22425.000000
NKD	189	clock30+family	UTC11:30|G1	1364	563	888.428064	644.756401	238.534208	7.377913	0.000000	0.000000	1	1	822.832031	940.780255	651.891026	1192.336066	409	1317.262774	1	1	840.399921	-83.534682	33680.500000
NKD	190	clock30+rung	UTC00:00|R0.150	2279	994	885.153421	644.134229	235.259564	9.039220	0.000000	0.000000	1	1	791.461397	739.173307	804.611554	1259.431818	609	1359.418860	1	1	1189.154082	265.219479	22500.000000
NKD	191	clock30+dow	UTC13:00|WED	898	365	883.732877	645.060674	233.839020	6.256402	0.000000	0.000000	1	0	1094.327957	860.533981	624.292929	1005.000000	290	3058.146552	0	1	817.822867	-106.111735	28240.500000
NKD	192	clock30+family	UTC00:00|G1	14499	6359	883.427819	636.030116	233.533963	23.031770	0.000000	0.000000	1	1	808.820043	721.248368	816.236059	1248.481945	3842	1335.824653	1	1	1185.394835	261.460232	22465.000000
NKD	193	vol_regime+dow	HIGH|MON	30127	12402	882.591719	626.272920	232.697863	18.257125	0.000000	0.000000	1	0	682.456597	734.137269	560.410435	1539.882203	11282	1379.239561	0	1	1123.152641	199.218038	17447.000000
NKD	194	virgin+dow	VIRGIN|MON	765	354	881.935028	645.080538	232.041172	3.748937	0.000089	0.069969	0	1	781.050725	709.772727	735.051020	1250.681818	203	1057.048193	0	1	1117.717546	193.782944	22889.000000
NKD	195	clock30+dow	UTC14:00|FRI	2595	1159	881.669543	643.915565	231.775686	10.099708	0.000000	0.000000	1	1	714.711538	953.333333	686.818937	1078.230769	791	851.386861	1	1	770.344756	-153.589847	24535.000000
NKD	196	phase+vol_regime	TOKYO|HIGH	65148	27140	881.420413	599.015005	231.526556	38.678636	0.000000	0.000000	1	1	803.310567	704.473156	755.692039	1226.494523	20710	1272.057537	1	1	1308.396529	384.461926	17593.000000
NKD	197	clock30+family	UTC00:00|G2_RECLAIM	762	346	881.343931	645.093322	231.450074	5.422641	0.000000	0.000025	1	1	964.382022	689.132653	862.968750	1091.031746	252	1204.288991	1	1	1245.587828	321.653226	22020.000000
NKD	198	clock30+vol_regime	UTC11:00|MID	1481	652	879.240798	644.660637	229.346941	8.137723	0.000000	0.000000	1	1	789.308943	866.323529	708.669065	1161.203704	417	1010.091463	1	1	822.137446	-101.797157	35828.000000
NKD	199	clock30+rung	UTC00:00|R0.075	8204	3596	879.204672	640.371072	229.310816	16.628966	0.000000	0.000000	1	1	816.153846	700.093132	818.918401	1243.466359	2164	1325.070466	1	1	1180.226974	256.292371	22450.000000
NKD	200	clock30+dow	UTC02:30|MON	1264	577	877.149047	644.775284	227.255191	2.451522	0.007113	1.000000	0	0	543.391813	356.241007	438.850806	2162.657343	243	754.478022	0	1	1189.447943	265.513340	13327.500000
NKD	201	clock30+vol_regime	UTC01:00|HIGH	5619	2373	874.962073	642.234091	225.068217	14.668120	0.000000	0.000000	1	1	898.167166	772.039848	839.978814	975.814941	1741	1321.994243	1	1	1257.115385	333.180782	18720.000000
NKD	202	family	G1_FAST_OPEN	3841	1594	872.470201	643.370923	222.576345	10.649400	0.000000	0.000000	1	1	935.782123	660.084135	736.757246	1310.922619	1415	1318.580677	1	0	1100.957223	177.022620	26969.000000
NKD	203	clock30+dow	UTC00:00|TUE	6772	2955	872.275804	641.445080	222.381947	14.844051	0.000000	0.000000	1	0	954.276634	627.619974	770.946429	1163.806991	1788	1298.473378	0	1	1162.149234	238.214631	22432.000000
NKD	204	clock30+spread_state	UTC11:30|NORMAL	1212	470	871.622340	644.942639	221.728484	6.702134	0.000000	0.000000	1	1	779.564394	1070.739645	681.796875	1857.500000	75	1469.038462	1	1	825.002258	-98.932344	33680.000000
NKD	205	clock30+vol_regime	UTC14:30|HIGH	5179	2039	870.441393	642.769085	220.547537	14.548729	0.000000	0.000000	1	0	783.429550	1025.221811	536.542431	1063.375681	2032	1935.351277	0	1	758.407446	-165.527157	23061.000000
NKD	206	clock30+dow	UTC15:00|WED	2234	1000	870.212500	644.216734	220.318644	7.998925	0.000000	0.000000	1	0	836.080402	698.053435	558.847584	1372.638889	721	2076.914894	0	1	702.613636	-221.320966	21575.500000
NKD	207	clock30+spread_state	UTC00:00|TIGHT	26998	11900	869.300420	628.151832	219.406564	31.474074	0.000000	0.000000	1	1	842.091853	715.153860	808.005627	1161.442384	4175	1224.917417	1	1	1162.817105	238.882502	22392.000000
NKD	208	clock30+dow	UTC14:00|THU	2624	1163	865.980224	644.021414	216.086367	9.046747	0.000000	0.000000	1	0	587.136150	864.855072	799.882812	1149.956140	620	659.768145	0	1	809.576412	-114.358191	24518.500000
NKD	209	clock30+dow	UTC18:30|WED	2025	944	864.875530	644.324876	214.981673	9.284458	0.000000	0.000000	1	0	524.194079	1075.952381	718.011364	905.523256	565	680.762332	0	1	700.899407	-223.035196	8356.000000
NKD	210	family+dow	G1_FAST_OPEN|FRI	683	246	864.004065	645.263060	214.110209	4.112066	0.000020	0.015685	1	0	1000.523256	651.793478	567.010870	1284.230769	220	1214.462025	0	1	1057.340256	133.405653	26922.000000
NKD	211	clock30+dow	UTC00:00|FRI	6882	2962	863.800641	641.590424	213.906785	17.720215	0.000000	0.000000	1	1	891.995192	843.430889	766.662388	967.624611	1778	1314.534796	1	1	1182.246924	258.312321	22462.000000
NKD	212	clock30+dow	UTC00:00|MON	7143	3123	862.579251	641.392445	212.685394	13.431042	0.000000	0.000000	1	1	859.611054	724.394036	776.378249	1141.371611	2033	1266.419829	1	1	1112.941556	189.006954	22379.000000
NKD	213	clock30+rung	UTC13:30|R0.050	6352	2785	861.638241	641.870770	211.744384	13.632348	0.000000	0.000000	1	1	707.326087	813.203310	717.940141	1215.967125	1723	1190.235507	1	1	790.086791	-133.847812	26338.000000
NKD	214	rung+vol_regime	R0.150|HIGH	8807	3640	859.467720	640.752212	209.573864	11.262748	0.000000	0.000000	1	1	701.275773	751.421233	689.275274	1258.052415	3204	1486.950140	1	1	1124.344257	200.409654	17093.000000
NKD	215	clock30+family	UTC13:30|G1_FINE	6466	2845	859.064148	641.834516	209.170291	13.702607	0.000000	0.000000	1	1	710.969828	813.362959	714.090599	1211.350531	1748	1193.301144	1	1	789.172901	-134.761702	26352.000000
NKD	216	phase+virgin	TOKYO|VIRGIN	3526	1531	856.536577	643.609084	206.642721	9.154043	0.000000	0.000000	1	1	726.944444	734.106684	807.180307	1147.014066	904	1197.670940	1	1	1155.996327	232.061724	22433.500000
NKD	217	spread_state+dow	NORMAL|MON	17143	7071	856.522415	636.119651	206.628559	11.767609	0.000000	0.000000	1	0	690.865140	612.311361	471.212349	2274.392824	6144	1445.487482	0	1	976.414853	52.480250	20610.000000
NKD	218	clock30+family	UTC13:30|G1	5525	2443	856.497135	642.411855	206.603278	12.376944	0.000000	0.000000	1	1	725.110497	820.476023	687.301943	1258.936782	1460	1309.503339	1	1	792.152482	-131.782121	26367.000000
NKD	219	clock30+rung	UTC13:30|R0.110	1487	662	856.272659	644.739094	206.378802	6.371670	0.000000	0.000000	1	1	744.025974	846.047120	682.570621	1213.303571	414	1326.018519	1	1	801.464900	-122.469703	26384.000000
NKD	220	rung+family	R0.075|G1_FAST_OPEN	1104	466	855.944206	644.992687	206.050350	5.389668	0.000000	0.000030	1	0	1049.000000	638.683511	713.750000	1234.305556	387	1306.666667	0	1	1082.669409	158.734807	26954.000000
NKD	221	clock30+spread_state	UTC06:30|NORMAL	1193	493	855.319473	644.959849	205.425616	4.686517	0.000001	0.001132	1	0	469.632353	698.174603	600.219072	1364.940476	552	289.829545	0	1	1202.260274	278.325671	15415.000000
NKD	222	clock30+vol_regime	UTC23:00|LOW	1512	678	854.955752	644.723890	205.061896	7.385982	0.000000	0.000000	1	0	1030.556995	662.032967	585.580986	1100.124224	428	1920.710227	0	1	1115.795053	191.860450	26247.500000
NKD	223	clock30+dow	UTC00:30|THU	3633	1603	854.536806	643.534677	204.642950	11.715717	0.000000	0.000000	1	0	548.361027	846.094633	826.586022	1113.543046	990	1034.692982	0	1	1278.221253	354.286651	20556.000000
NKD	224	clock30+vol_regime	UTC00:00|MID	11130	4945	853.867543	639.137529	203.973687	19.543430	0.000000	0.000000	1	1	706.146633	683.641265	852.076566	1232.890625	2855	1181.702834	1	1	1145.172090	221.237487	22360.000000
NKD	225	clock30+vol_regime	UTC02:30|HIGH	2684	1167	853.226221	644.107072	203.332365	4.316382	0.000008	0.006360	1	0	647.902375	547.229021	750.212551	1601.372549	476	1484.417989	0	1	1309.156988	385.222386	13308.500000
NKD	226	clock30+vol_regime	UTC06:30|HIGH	1607	710	851.602113	644.697364	201.708256	4.795800	0.000001	0.000664	1	0	542.395833	619.450549	606.215753	1575.000000	1046	278.258355	0	1	1298.351388	374.416785	15402.000000
NKD	227	clock30+dow	UTC14:30|WED	2620	1150	851.358696	644.141969	201.464839	8.964018	0.000000	0.000000	1	0	836.200000	798.326023	560.527682	1245.325279	741	1416.326336	0	1	718.023397	-205.911206	23164.500000
NKD	228	clock30+family	UTC00:30|G2_RECLAIM	639	263	850.846008	645.261490	200.952151	4.669057	0.000002	0.001228	1	0	685.120968	570.847458	805.057471	1410.454545	204	1094.849398	0	1	1101.196398	177.261795	20583.000000
NKD	229	clock30+virgin	UTC00:00|TOUCHED	3455	1489	850.532236	643.718749	200.638380	10.423942	0.000000	0.000000	1	1	896.895887	719.162946	759.152893	1106.548443	995	1230.331633	1	1	1149.837075	225.902472	22218.000000
NKD	230	clock30	UTC13:30	14745	6438	848.122088	637.343983	198.228231	19.979385	0.000000	0.000000	1	1	710.120664	806.252599	689.909304	1209.131170	3987	1217.398085	1	0	784.292470	-139.642133	26321.000000
NKD	231	phase+clock30	NY|UTC13:30	14745	6438	848.122088	637.343983	198.228231	19.979385	0.000000	0.000000	1	1	710.120664	806.252599	689.909304	1209.131170	3987	1217.398085	1	1	784.292470	-139.642133	26321.000000
NKD	232	clock30+rung	UTC13:30|R0.075	3180	1402	847.853067	643.852047	197.959211	9.234590	0.000000	0.000000	1	1	718.526936	803.618582	691.342239	1237.326733	814	1356.417910	1	1	782.901861	-141.032742	26347.000000
NKD	233	clock30+dow	UTC12:00|TUE	731	306	845.980392	645.216735	196.086536	5.027962	0.000000	0.000205	1	1	720.880282	971.785714	707.347561	983.855422	244	941.785714	1	1	834.078752	-89.855851	31888.000000
NKD	234	rung+family	R0.110|G1_FAST_OPEN	555	222	844.718468	645.321057	194.824612	3.853975	0.000058	0.046079	1	0	1030.750000	618.595506	706.217949	1213.465909	180	1252.236842	0	1	1074.970472	151.035870	26939.000000
NKD	235	clock30+vol_regime	UTC13:00|MID	1542	682	839.244868	644.784141	189.351012	6.453181	0.000000	0.000000	1	0	797.971311	804.694882	622.532680	1146.225490	363	1126.867284	0	1	781.543860	-142.390743	28363.500000
NKD	236	clock30+spread_state	UTC13:00|NORMAL	1584	712	837.363062	644.756713	187.469206	7.326627	0.000000	0.000000	1	1	847.586207	928.772727	669.308756	1381.764706	119	6732.500000	1	1	767.947386	-155.987217	28306.000000
NKD	237	clock30+family	UTC00:00|G2_REJECT	4238	1817	837.322510	643.449415	187.428653	10.951189	0.000000	0.000000	1	1	834.929039	707.500000	776.938326	1099.973118	1133	1247.535377	1	1	1125.442568	201.507966	22395.000000
NKD	238	clock30+dow	UTC00:30|TUE	3591	1488	837.086694	643.842703	187.192837	9.205636	0.000000	0.000000	1	0	959.896373	584.683735	686.370558	1091.808511	995	1223.555718	0	1	1124.852049	200.917446	20513.000000
NKD	239	clock30+spread_state	UTC13:30|TIGHT	9694	4291	836.182125	640.487253	186.288269	15.245559	0.000000	0.000000	1	0	654.612676	790.727848	633.292011	1124.879149	3658	1088.101454	0	1	791.473722	-132.460881	26310.000000
NKD	240	clock30+vol_regime	UTC11:30|MID	1015	435	835.660920	645.086290	185.767063	6.388245	0.000000	0.000000	1	1	714.207317	849.218750	721.285047	1068.546512	301	858.709677	1	1	772.140592	-151.794011	33793.000000
NKD	241	clock30+dow	UTC11:30|TUE	680	268	834.085821	645.282573	184.191965	5.383039	0.000000	0.000031	1	1	770.396825	958.076923	691.527778	925.514706	173	879.482759	1	1	779.715640	-144.218963	33705.000000
NKD	242	clock30+spread_state	UTC12:00|NORMAL	1307	521	831.804223	644.998628	181.910366	6.964681	0.000000	0.000000	1	0	803.017241	947.785326	742.395833		100	1053.750000	0	1	759.676566	-164.258036	31760.000000
NKD	243	clock30+virgin	UTC00:00|VIRGIN	1543	672	830.528274	644.831747	180.634418	6.355781	0.000000	0.000000	1	1	755.284810	669.112022	859.516129	1079.051724	388	1261.932624	1	1	1129.785664	205.851061	22630.000000
NKD	244	clock30+spread_state	UTC01:30|NORMAL	1569	657	827.800609	644.859675	177.906753	6.297692	0.000000	0.000000	1	1	761.097122	661.866029	784.232673	1060.264423	1134	1117.388498	1	1	1336.005990	412.071387	16867.000000
NKD	245	clock30+vol_regime	UTC01:30|HIGH	5607	2420	827.773760	642.870925	177.879904	12.243591	0.000000	0.000000	1	1	796.363636	687.078993	810.614952	1027.851423	1411	1376.771758	1	1	1266.671340	342.736737	16895.000000
NKD	246	clock30+spread_state	UTC13:30|NORMAL	4769	2042	827.162096	643.308670	177.268240	11.422241	0.000000	0.000000	1	1	765.016474	822.725196	785.405518	1758.028169	292	3627.327586	1	1	742.603744	-181.330859	26325.000000
NKD	247	clock30+dow	UTC14:00|WED	2488	1005	826.828358	644.476406	176.934502	7.823063	0.000000	0.000000	1	0	930.706522	721.055743	619.690083	1069.630802	622	1060.939153	0	1	734.540816	-189.393786	24539.000000
NKD	248	clock30+dow	UTC12:30|WED	1434	532	826.015038	645.004877	176.121181	6.477691	0.000000	0.000000	1	1	1045.485437	724.503106	774.245283	844.082569	299	2997.663934	1	1	761.242571	-162.692032	30035.000000
NKD	249	clock30+spread_state	UTC11:00|NORMAL	1792	757	824.128137	644.764964	174.234281	7.005778	0.000000	0.000000	1	1	861.350446	844.671053	714.610092	1668.863636	115	1414.791667	1	1	870.609573	-53.325030	35662.500000
NKD	250	family+virgin	G2_REJECT|VIRGIN	3506	1523	823.176297	643.931161	173.282441	7.815301	0.000000	0.000000	1	1	696.800554	719.690934	793.453608	1054.451220	908	1166.385135	1	1	1115.583025	191.648423	22471.500000
NKD	251	vol_regime+dow	HIGH|WED	29286	12304	822.355941	631.305564	172.462085	22.561181	0.000000	0.000000	1	0	711.752577	566.666358	749.174558	1216.063600	10330	1626.203805	0	1	1027.723980	103.789377	15684.500000
NKD	252	family+dow	G1_FAST_OPEN|THU	748	327	820.688073	645.241422	170.794217	4.422171	0.000005	0.003928	1	1	691.607143	717.902685	820.510204	1233.559322	212	1081.323529	1	1	1102.040230	178.105627	26963.000000
NKD	253	clock30+vol_regime	UTC13:30|MID	4692	2037	819.687040	643.408014	169.793184	9.775264	0.000000	0.000000	1	1	746.837270	793.956975	655.817805	1131.607143	1127	848.670213	1	1	730.042151	-193.892452	26433.000000
NKD	254	family+vol_regime	G2_RECLAIM|HIGH	4510	1777	817.622397	643.712105	167.728541	7.354899	0.000000	0.000000	1	1	685.708232	759.176245	683.400000	1107.392934	1564	1631.478599	1	1	1018.029033	94.094430	17280.500000
NKD	255	clock30+dow	UTC13:00|TUE	975	395	815.601266	645.180989	165.707410	5.207527	0.000000	0.000080	1	0	804.868421	788.125000	613.041237	1042.936893	256	851.506849	0	1	739.220284	-184.714319	28313.000000
NKD	256	virgin	VIRGIN	3906	1695	815.383481	643.822966	165.489625	7.998887	0.000000	0.000000	1	1	683.362069	711.110437	780.585847	1065.515695	1003	1143.942786	1	0	1113.820807	189.886204	22363.000000
NKD	257	clock30+rung	UTC00:30|R0.150	1155	504	814.246032	645.071926	164.352176	4.911416	0.000000	0.000372	1	1	811.260163	685.486726	757.671233	1004.221311	294	1002.710280	1	1	1181.001873	257.067270	20548.000000
NKD	258	rung+vol_regime	R0.110|HIGH	16096	6628	813.763202	638.532346	163.869345	13.223366	0.000000	0.000000	1	1	708.490305	726.281211	653.281658	1154.806098	5572	1429.993438	1	1	1085.634101	161.699498	16711.000000
NKD	259	family+virgin	G1|VIRGIN	1151	510	813.750000	645.067280	163.856144	4.545850	0.000003	0.002216	1	1	688.515038	665.564516	818.518519	1105.169492	269	1172.103960	1	1	1099.914033	175.979431	22671.000000
NKD	260	clock30+dow	UTC00:30|WED	3589	1566	813.350894	643.978272	163.457038	7.973809	0.000000	0.000000	1	0	708.828502	532.432976	809.179104	1210.517241	934	1143.248626	0	1	1155.111345	231.176742	20530.000000
NKD	261	clock30+dow	UTC06:30|MON	810	345	809.818841	645.245026	159.924984	2.109688	0.017443	1.000000	0	0	450.631868	345.781250	526.762295	1784.046392	466	290.636095	0	1	1174.548429	250.613827	15381.500000
NKD	262	clock30+vol_regime	UTC04:30|HIGH	2410	1068	809.747191	644.517719	159.853335	3.479971	0.000251	0.194068	0	0	453.522727	298.027950	493.682229	1714.453376	723	850.527211	0	1	1369.753031	445.818428	6124.500000
NKD	263	clock30+family	UTC13:30|G2_REJECT	3282	1403	809.335353	644.182010	159.441497	7.939396	0.000000	0.000000	1	0	708.407258	782.024941	644.815271	1124.344512	875	1140.234807	0	1	757.740777	-166.193826	26285.000000
NKD	264	clock30+virgin	UTC00:30|TOUCHED	2431	1021	809.189520	644.568686	159.295664	7.186026	0.000000	0.000000	1	0	758.491189	602.949791	747.564103	1138.518519	668	1001.273585	0	1	1108.914356	184.979753	20525.000000
NKD	265	clock30+dow	UTC11:30|WED	736	317	808.170347	645.276264	158.276491	3.923764	0.000044	0.034653	1	0	698.492647	897.352941	549.779412	1231.290323	224	933.524590	0	1	778.008100	-145.926503	33755.000000
NKD	266	family+vol_regime	G1|HIGH	57453	23941	805.805209	618.313108	155.911352	26.136869	0.000000	0.000000	1	1	698.546906	713.968213	651.024531	1143.839097	19769	1451.184498	1	1	1080.468069	156.533466	16615.000000
NKD	267	vol_regime+spread_state	MID|WIDE	1969	741	805.678138	644.865936	155.784281	5.371266	0.000000	0.000033	1	0	709.386792	796.165254	613.032787	1303.928571	564	1587.550505	0	1	958.033033	34.098430	20793.000000
NKD	268	phase+vol_regime	NY|HIGH	58547	24245	803.997216	618.219300	154.103360	30.131372	0.000000	0.000000	1	0	661.765434	826.779599	613.921975	1060.762049	23342	1730.732274	0	1	736.107266	-187.827337	21384.000000
NKD	269	clock30+rung	UTC00:30|R0.075	4359	1886	802.807529	643.767335	152.913673	9.382912	0.000000	0.000000	1	1	758.075314	666.013667	742.714286	1057.274775	1171	1126.221198	1	1	1134.800197	210.865595	20556.000000
NKD	270	clock30	UTC00:30	18546	8000	801.617188	637.617382	151.723331	19.274271	0.000000	0.000000	1	0	759.885159	644.766293	740.747834	1062.508956	4983	1101.869973	0	0	1139.242283	215.307681	20545.500000
NKD	271	phase+clock30	TOKYO|UTC00:30	18546	8000	801.617188	637.617382	151.723331	19.274271	0.000000	0.000000	1	0	759.885159	644.766293	740.747834	1062.508956	4983	1101.869973	0	1	1139.242283	215.307681	20545.500000
NKD	272	clock30+dow	UTC11:00|TUE	1072	480	801.614583	645.133622	151.720727	5.480697	0.000000	0.000018	1	0	775.827068	808.676471	635.870787	994.573864	288	956.130137	0	1	790.539216	-133.395387	35713.500000
NKD	273	clock30+rung	UTC00:30|R0.050	8739	3772	801.614528	641.929846	151.720672	13.113567	0.000000	0.000000	1	0	750.855263	648.555305	740.405337	1061.012725	2336	1133.277715	0	1	1143.195385	219.260782	20530.000000
NKD	274	family+dow	G1_FAST_OPEN|TUE	665	271	799.428044	645.336294	149.534188	3.541054	0.000199	0.155228	0	0	945.431034	656.123853	645.914634	1012.857143	207	1058.908451	0	1	1014.651442	90.716840	26930.000000
NKD	275	phase+dow	TOKYO|MON	36111	15441	797.533838	629.856761	147.639982	15.704628	0.000000	0.000000	1	0	716.954599	565.360537	589.102649	1306.681393	10751	1081.339950	0	1	1118.387771	194.453168	19053.000000
NKD	276	clock30+dow	UTC03:00|MON	895	399	796.691729	645.222797	146.797873	1.527835	0.063277	1.000000	0	0	604.375000	327.631579	410.053763	1935.109890	207	612.921687	0	1	1169.291315	245.356712	11434.000000
NKD	277	clock30+family	UTC00:30|G1_FINE	8900	3842	796.682067	641.978207	146.788210	12.856271	0.000000	0.000000	1	0	753.346354	643.392461	728.975291	1060.123945	2360	1129.929775	0	1	1139.294562	215.359959	20532.000000
NKD	278	clock30+family	UTC00:30|G1	7637	3308	795.755744	642.509519	145.861887	11.722563	0.000000	0.000000	1	1	772.237470	665.193548	730.387324	1030.508420	2018	1089.623474	0	1	1139.165490	215.230888	20553.000000
NKD	279	clock30+virgin	UTC13:30|TOUCHED	3708	1581	795.047438	644.140237	145.153582	7.911231	0.000000	0.000000	1	0	687.445055	754.509202	633.636364	1126.555707	994	1156.458333	0	1	753.717579	-170.217024	26243.500000
NKD	280	rung+vol_regime	R0.075|HIGH	33234	13952	792.034475	632.023936	142.140619	17.720245	0.000000	0.000000	1	0	703.607804	697.335003	643.444272	1112.104707	11294	1455.769809	0	1	1070.554501	146.619899	16671.500000
NKD	281	clock30+vol_regime	UTC15:00|HIGH	4263	1744	791.882167	644.023066	141.988311	8.209977	0.000000	0.000000	1	0	707.838670	815.386598	504.960937	1075.250533	1953	2532.436333	0	1	751.139353	-172.795250	21287.000000
NKD	282	clock30+dow	UTC14:30|THU	2875	1212	791.245875	644.509336	141.352018	7.245926	0.000000	0.000000	1	0	600.633803	922.415144	581.008772	943.149547	746	863.214286	0	1	745.047456	-178.887146	23217.000000
NKD	283	clock30+spread_state	UTC03:00|NORMAL	766	328	789.054878	645.303530	139.161022	1.432348	0.076022	1.000000	0	0	535.298507	467.651007	486.576087	1983.068182	211	1045.178571	0	1	1344.557992	420.623389	11006.500000
NKD	284	clock30+dow	UTC13:30|WED	2740	1153	787.671292	644.587538	137.777436	7.239580	0.000000	0.000000	1	0	779.917355	694.724518	636.748366	1125.681818	765	1329.003497	0	1	747.956513	-175.978090	26314.000000
NKD	285	clock30+spread_state	UTC00:30|TIGHT	15917	6915	787.199928	639.378501	137.306071	16.335782	0.000000	0.000000	1	0	756.315237	634.664202	727.571113	1052.416456	2615	1040.825449	0	1	1116.576837	192.642234	20523.000000
NKD	286	virgin+dow	VIRGIN|FRI	767	330	786.780303	645.306350	136.886447	3.684971	0.000114	0.090005	0	0	628.750000	823.040541	801.388889	860.364583	209	1138.589744	0	1	1106.033520	182.098917	22260.000000
NKD	287	rung+virgin	R0.075|VIRGIN	797	353	786.324363	645.287515	136.430506	3.263650	0.000550	0.422350	0	0	578.430233	696.098901	774.353933	1098.448276	189	1199.225352	0	1	1068.938679	145.004076	22746.000000
NKD	288	vol_regime+dow	HIGH|THU	28533	12092	784.808344	634.549010	134.914488	18.877406	0.000000	0.000000	1	0	581.476216	781.284146	722.527322	1048.168264	9276	1020.493193	0	1	1074.555113	150.620510	16586.000000
NKD	289	clock30+vol_regime	UTC11:00|LOW	1557	718	783.300836	644.986573	133.406979	4.955240	0.000000	0.000298	1	0	827.877604	713.720096	580.737179	1016.739130	415	991.301775	0	1	759.957045	-163.977558	35612.000000
NKD	290	clock30+family	UTC00:30|G2_REJECT	2186	939	783.272098	644.799921	133.378242	5.761289	0.000000	0.000004	1	0	765.288945	580.958150	713.014706	1067.977178	554	951.566820	0	1	1112.988861	189.054259	20519.000000
NKD	291	clock30+dow	UTC01:00|THU	2952	1272	782.814465	644.521097	132.920609	7.820990	0.000000	0.000000	1	0	514.973776	845.889968	697.652733	1011.222678	742	922.578671	0	1	1181.677932	257.743329	18657.000000
NKD	292	virgin+vol_regime	VIRGIN|MID	1222	549	782.704918	645.131087	132.811062	4.100297	0.000021	0.016484	1	0	621.973684	723.828125	777.976974	1014.105691	291	1097.047414	0	1	1086.107679	162.173076	22321.000000
NKD	293	clock30+dow	UTC14:30|FRI	3089	1362	781.187592	644.458410	131.293736	7.767168	0.000000	0.000000	1	0	795.676895	816.778351	514.541139	955.564304	1014	1267.493490	0	1	693.131734	-230.802868	23179.000000
NKD	294	vol_regime	HIGH	147298	61474	780.997332	564.843241	131.103476	48.644087	0.000000	0.000000	1	0	683.519373	701.767236	648.501629	1077.705131	50272	1426.178014	0	0	1046.129065	122.194462	16731.000000
NKD	295	clock30+vol_regime	UTC03:00|HIGH	1980	836	780.959928	644.898840	131.066072	2.702311	0.003443	1.000000	0	0	662.808219	435.098315	600.813953	1435.850515	378	1199.605263	0	1	1272.855960	348.921358	11474.500000
NKD	296	rung+spread_state	R0.150|NORMAL	5261	2190	779.012557	643.790509	129.118701	5.967658	0.000000	0.000001	1	0	664.385593	731.401903	534.738176	1532.115385	1581	1508.845083	0	1	951.887542	27.952939	20127.000000
NKD	297	family+vol_regime	G1_FAST_OPEN|LOW	1206	531	778.733522	645.159040	128.839665	4.009379	0.000030	0.024291	1	0	920.000000	556.428571	611.053922	1083.617886	427	1226.005587	0	1	998.742181	74.807578	26952.500000
NKD	298	clock30+rung	UTC14:00|R0.050	5440	2392	777.681856	643.641703	127.788000	8.563489	0.000000	0.000000	1	0	643.976293	760.695621	596.752534	1066.178344	1475	1055.615809	0	1	744.063931	-179.870671	24557.000000
NKD	299	clock30+family	UTC14:00|G1_FINE	5506	2424	775.749794	643.644133	125.855937	8.489508	0.000000	0.000000	1	0	641.868365	756.958042	593.723229	1072.080032	1513	1069.615732	0	1	744.087645	-179.846958	24562.500000
NKD	300	clock30+rung	UTC00:30|R0.110	2123	918	771.116558	644.885880	121.222701	5.066831	0.000000	0.000168	1	1	780.548523	653.295964	688.898810	988.385922	553	1056.033163	0	1	1125.419002	201.484399	20548.000000
NKD	301	family+vol_regime	G1_FAST_OPEN|MID	1239	506	770.049407	645.206180	120.155551	3.816476	0.000068	0.053472	0	0	606.627907	632.830396	722.083333	1221.720183	378	1182.137681	0	1	1022.268761	98.334158	26938.000000
NKD	302	clock30+vol_regime	UTC12:00|MID	1106	518	769.155405	645.199870	119.261549	5.038807	0.000000	0.000194	1	1	728.736559	797.543605	698.457447	848.125000	362	1163.581081	0	1	765.992180	-157.942423	31987.500000
